ytid,ytid_seg,start,end,sentiment,happiness,sadness,anger,fear,disgust,surprise
0FA32bEZ6xI,/home/emoman/Downloads/mosei/messai/wavs/0FA32bEZ6xI_28.wav,49.8081632653,59.2489795918,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
0JaYazphxfM,/home/emoman/Downloads/mosei/messai/wavs/0JaYazphxfM_00.wav,30.332,42.637,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0JaYazphxfM,/home/emoman/Downloads/mosei/messai/wavs/0JaYazphxfM_01.wav,41.956,50.16,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_00.wav,0.351,6.08,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_01.wav,5.459,16.676,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_02.wav,16.105,32.25,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_03.wav,31.819,44.912,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_04.wav,44.45,54.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_05.wav,54.537,72.569,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_06.wav,72.137,88.692,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0JuRmhhgMw8,/home/emoman/Downloads/mosei/messai/wavs/0JuRmhhgMw8_07.wav,88.181,100.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_00.wav,94.207,98.879,1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_01.wav,98.059,104.087,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_02.wav,8.482,18.322,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_03.wav,20.954,30.834,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.6666667
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_04.wav,30.163,37.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_05.wav,36.888,47.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_06.wav,47.104,51.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0K7dCp80n9c,/home/emoman/Downloads/mosei/messai/wavs/0K7dCp80n9c_07.wav,51.065,57.483,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_00.wav,0.0124716553288,3.56439909297,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_01.wav,3.97346938776,9.76031746032,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_02.wav,74.5231292517,78.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_03.wav,79.2324263039,87.9426303855,1.6666666,0.33333334,0.6666667,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_04.wav,101.83106576,109.403854875,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_05.wav,110.02244898,119.610657596,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_06.wav,16.993877551,25.5444444444,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_07.wav,25.5444444444,31.6006802721,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_08.wav,39.5426303855,47.7240362812,0.0,0.6666667,0.6666667,0.0,0.0,0.0,0.33333334
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_09.wav,48.4324263039,52.6029478458,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0
0OC3wf9x3zQ,/home/emoman/Downloads/mosei/messai/wavs/0OC3wf9x3zQ_10.wav,60.5448979592,63.8573696145,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_00.wav,0.0,10.3,1.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_01.wav,9.3,15.967,1.6666666,0.6666667,0.33333334,0.0,0.0,0.0,0.33333334
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_02.wav,54.278,58.86,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_03.wav,64.784,70.823,0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.33333334
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_04.wav,70.082,76.47,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_05.wav,15.297,22.313,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.33333334
0OXeN3MhFeA,/home/emoman/Downloads/mosei/messai/wavs/0OXeN3MhFeA_06.wav,75.739,81.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0PlQc98SccA,/home/emoman/Downloads/mosei/messai/wavs/0PlQc98SccA_00.wav,0.0,9.831,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
0PlQc98SccA,/home/emoman/Downloads/mosei/messai/wavs/0PlQc98SccA_01.wav,17.761,25.077,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
0PlQc98SccA,/home/emoman/Downloads/mosei/messai/wavs/0PlQc98SccA_02.wav,24.695,31.412,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0W4WsjhDgUI,/home/emoman/Downloads/mosei/messai/wavs/0W4WsjhDgUI_00.wav,17.352,28.678,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_00.wav,21.0136054422,27.052154195,1.6666666,1.6666666,0.0,0.0,0.33333334,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_01.wav,26.0920634921,33.1183673469,2.0,2.0,0.0,0.0,0.6666667,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_02.wav,34.6526077098,39.2344671202,1.6666666,2.3333333,0.0,0.0,0.33333334,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_03.wav,41.3274376417,44.0634920635,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_04.wav,43.0634920635,46.1188208617,0.33333334,0.6666667,0.0,0.33333334,0.0,0.0,0.0
0WIwQgH4lKg,/home/emoman/Downloads/mosei/messai/wavs/0WIwQgH4lKg_05.wav,45.1188208617,49.2317460317,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
0Xs8wJrAmxs,/home/emoman/Downloads/mosei/messai/wavs/0Xs8wJrAmxs_00.wav,29.764,42.317,0.33333334,1.0,1.0,0.0,0.0,0.33333334,0.0
0Xs8wJrAmxs,/home/emoman/Downloads/mosei/messai/wavs/0Xs8wJrAmxs_01.wav,43.802,56.844,-1.6666666,0.0,0.6666667,0.33333334,0.0,0.0,0.0
0Xs8wJrAmxs,/home/emoman/Downloads/mosei/messai/wavs/0Xs8wJrAmxs_02.wav,56.453,65.315,-0.6666667,0.0,0.0,0.6666667,0.0,0.33333334,0.0
0Xs8wJrAmxs,/home/emoman/Downloads/mosei/messai/wavs/0Xs8wJrAmxs_03.wav,64.315,70.483,-0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_01.wav,45.9369614512,52.1850340136,-0.6666667,0.0,0.33333334,0.33333334,0.33333334,0.33333334,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_02.wav,51.3746031746,57.6526077098,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_03.wav,57.8798185941,62.0526077098,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_04.wav,61.0526077098,76.1605442177,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_05.wav,76.2181405896,81.5283446712,2.0,1.0,0.0,0.0,0.33333334,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_06.wav,81.506122449,92.5433106576,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_07.wav,91.5433106576,94.6684807256,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_08.wav,93.9179138322,96.5541950113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_09.wav,96.0430839002,97.6616780045,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_10.wav,96.7814058957,107.609070295,0.6666667,1.6666666,0.0,0.0,0.33333334,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_11.wav,3.57324263039,8.7537414966,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_12.wav,106.988208617,110.013605442,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_13.wav,109.013605442,128.092517007,0.6666667,0.33333334,0.0,0.33333334,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_14.wav,127.331972789,130.307482993,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_15.wav,129.936054422,137.271655329,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_16.wav,9.03083900227,21.9936507937,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_17.wav,21.7619047619,28.9777777778,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_18.wav,27.9777777778,31.5419501134,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_19.wav,32.0385487528,35.283446712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_20.wav,34.283446712,39.4240362812,-0.6666667,0.0,0.0,0.6666667,0.33333334,0.33333334,0.0
0YdYFtVdlWE,/home/emoman/Downloads/mosei/messai/wavs/0YdYFtVdlWE_21.wav,38.4240362812,45.7995464853,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_01.wav,9.21,16.656,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_02.wav,17.641,29.078,0.0,1.3333334,0.0,0.33333334,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_03.wav,28.876,32.859,1.0,1.0,0.0,0.0,0.33333334,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_04.wav,32.348,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_05.wav,35.6,39.893,-1.6666666,0.0,0.6666667,0.33333334,0.0,1.3333334,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_06.wav,39.332,41.29,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_07.wav,41.098,47.356,-0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0YiAKqU36KE,/home/emoman/Downloads/mosei/messai/wavs/0YiAKqU36KE_08.wav,46.356,54.001,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0bsTzavb-AE,/home/emoman/Downloads/mosei/messai/wavs/0bsTzavb-AE_00.wav,18.32,29.237,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
0bsTzavb-AE,/home/emoman/Downloads/mosei/messai/wavs/0bsTzavb-AE_01.wav,28.556,38.087,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
0bsTzavb-AE,/home/emoman/Downloads/mosei/messai/wavs/0bsTzavb-AE_02.wav,37.586,44.024,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0bsTzavb-AE,/home/emoman/Downloads/mosei/messai/wavs/0bsTzavb-AE_03.wav,43.024,51.127,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0bxhZ-LIfZY,/home/emoman/Downloads/mosei/messai/wavs/0bxhZ-LIfZY_00.wav,29.464,47.795,-0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
0bxhZ-LIfZY,/home/emoman/Downloads/mosei/messai/wavs/0bxhZ-LIfZY_01.wav,46.895,59.778,-0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_00.wav,1.598,11.278,-0.6666667,0.6666667,0.0,0.33333334,0.0,0.33333334,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_01.wav,154.361,170.835,1.6666666,0.6666667,0.0,0.6666667,0.0,0.0,0.6666667
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_02.wav,170.045,195.1,-0.6666667,0.0,0.6666667,0.0,0.6666667,1.0,0.33333334
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_03.wav,194.1,201.496,1.0,0.6666667,0.0,0.33333334,0.0,0.0,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_04.wav,200.665,223.047,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_05.wav,222.486,232.665,2.0,1.3333334,0.0,0.33333334,0.33333334,0.0,1.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_06.wav,19.846,24.219,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_07.wav,36.179,57.064,-0.33333334,0.6666667,0.6666667,0.0,0.0,0.0,0.0
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_08.wav,56.333,69.845,-1.3333334,0.0,0.33333334,1.3333334,0.33333334,0.6666667,0.33333334
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_09.wav,70.102,75.662,-2.0,0.0,0.0,1.0,0.0,0.33333334,0.33333334
0cBmQ_ItVUc,/home/emoman/Downloads/mosei/messai/wavs/0cBmQ_ItVUc_10.wav,76.388,82.177,0.33333334,0.33333334,0.0,1.0,0.33333334,0.0,0.6666667
0eTibWQdO5M,/home/emoman/Downloads/mosei/messai/wavs/0eTibWQdO5M_00.wav,37.317,49.681,-0.6666667,0.33333334,0.0,0.0,0.0,0.6666667,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_00.wav,68.705,74.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_01.wav,73.415,82.716,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_02.wav,86.395,92.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_03.wav,9.041,18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_04.wav,97.061,103.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0hCOCt6fWas,/home/emoman/Downloads/mosei/messai/wavs/0hCOCt6fWas_05.wav,43.812,51.147,0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0
0hCihQ5Kep0,/home/emoman/Downloads/mosei/messai/wavs/0hCihQ5Kep0_00.wav,19.647,31.083,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
0hCihQ5Kep0,/home/emoman/Downloads/mosei/messai/wavs/0hCihQ5Kep0_01.wav,43.961,52.624,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
0hCihQ5Kep0,/home/emoman/Downloads/mosei/messai/wavs/0hCihQ5Kep0_02.wav,52.751,56.894,1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
0jtdrsmVzYQ,/home/emoman/Downloads/mosei/messai/wavs/0jtdrsmVzYQ_00.wav,29.744,35.553,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
0jtdrsmVzYQ,/home/emoman/Downloads/mosei/messai/wavs/0jtdrsmVzYQ_01.wav,34.702,42.856,0.0,0.0,0.33333334,0.0,0.0,0.0,0.6666667
0mXv97u2OCM,/home/emoman/Downloads/mosei/messai/wavs/0mXv97u2OCM_00.wav,29.834,34.805,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
0mXv97u2OCM,/home/emoman/Downloads/mosei/messai/wavs/0mXv97u2OCM_01.wav,34.084,45.54,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_00.wav,0.0,3.625,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_01.wav,2.625,13.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_02.wav,13.551,23.301,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_03.wav,22.351,24.837,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_04.wav,37.785,46.717,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
0nJrksJ7azM,/home/emoman/Downloads/mosei/messai/wavs/0nJrksJ7azM_05.wav,45.747,51.297,1.6666666,2.3333333,0.0,0.0,0.33333334,0.0,0.0
0p9XKC_J3hU,/home/emoman/Downloads/mosei/messai/wavs/0p9XKC_J3hU_00.wav,32.827,41.02,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
0r8KVXUCV6c,/home/emoman/Downloads/mosei/messai/wavs/0r8KVXUCV6c_00.wav,86.764,98.62,-2.0,1.0,0.33333334,0.6666667,0.0,0.33333334,0.0
0r8KVXUCV6c,/home/emoman/Downloads/mosei/messai/wavs/0r8KVXUCV6c_01.wav,123.221,132.981,-1.3333334,0.0,0.0,1.3333334,0.0,0.0,0.0
0r8KVXUCV6c,/home/emoman/Downloads/mosei/messai/wavs/0r8KVXUCV6c_02.wav,53.859,64.108,0.33333334,0.0,0.0,1.6666666,0.0,0.0,0.0
0r8KVXUCV6c,/home/emoman/Downloads/mosei/messai/wavs/0r8KVXUCV6c_03.wav,70.122,83.035,-1.6666666,0.0,0.0,1.6666666,0.33333334,0.6666667,0.0
0tkWa2skSmA,/home/emoman/Downloads/mosei/messai/wavs/0tkWa2skSmA_00.wav,42.335,47.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0tkWa2skSmA,/home/emoman/Downloads/mosei/messai/wavs/0tkWa2skSmA_01.wav,51.325,69.865,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
0uftSGdwo0Q,/home/emoman/Downloads/mosei/messai/wavs/0uftSGdwo0Q_00.wav,0.0,6.639,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
0uftSGdwo0Q,/home/emoman/Downloads/mosei/messai/wavs/0uftSGdwo0Q_01.wav,78.263,83.474,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0uftSGdwo0Q,/home/emoman/Downloads/mosei/messai/wavs/0uftSGdwo0Q_02.wav,14.449,22.093,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0uftSGdwo0Q,/home/emoman/Downloads/mosei/messai/wavs/0uftSGdwo0Q_03.wav,35.381,41.539,0.6666667,0.6666667,0.33333334,0.0,0.0,0.0,0.0
0utROiKxejc,/home/emoman/Downloads/mosei/messai/wavs/0utROiKxejc_00.wav,6.626,12.685,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
0utROiKxejc,/home/emoman/Downloads/mosei/messai/wavs/0utROiKxejc_01.wav,11.685,16.197,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
0utROiKxejc,/home/emoman/Downloads/mosei/messai/wavs/0utROiKxejc_02.wav,21.562,33.368,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
0vXaXWx7Rvo,/home/emoman/Downloads/mosei/messai/wavs/0vXaXWx7Rvo_01.wav,5.379138322,7.77596371882,0.0,0.33333334,0.0,0.6666667,0.0,0.6666667,0.0
0vXaXWx7Rvo,/home/emoman/Downloads/mosei/messai/wavs/0vXaXWx7Rvo_02.wav,7.26485260771,11.9265306122,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0vXaXWx7Rvo,/home/emoman/Downloads/mosei/messai/wavs/0vXaXWx7Rvo_03.wav,13.0517006803,19.4195011338,1.0,2.0,0.0,0.0,0.0,0.0,0.0
0vXaXWx7Rvo,/home/emoman/Downloads/mosei/messai/wavs/0vXaXWx7Rvo_04.wav,39.3319727891,45.9192743764,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0vXaXWx7Rvo,/home/emoman/Downloads/mosei/messai/wavs/0vXaXWx7Rvo_05.wav,45.1287981859,51.706122449,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
0zl_GDVzykw,/home/emoman/Downloads/mosei/messai/wavs/0zl_GDVzykw_00.wav,5.379,10.41,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
0zl_GDVzykw,/home/emoman/Downloads/mosei/messai/wavs/0zl_GDVzykw_01.wav,30.632,38.426,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.33333334
117tQqLjza4,/home/emoman/Downloads/mosei/messai/wavs/117tQqLjza4_00.wav,19.317,22.762,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
117tQqLjza4,/home/emoman/Downloads/mosei/messai/wavs/117tQqLjza4_01.wav,23.588,32.629,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_00.wav,0.0,7.826,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_01.wav,99.974,116.15,1.6666666,1.0,0.6666667,0.0,0.0,0.0,0.33333334
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_02.wav,16.115,22.483,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_03.wav,22.55,34.096,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_04.wav,33.854,37.947,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_05.wav,64.176,70.404,0.6666667,1.0,0.33333334,0.0,0.0,0.0,0.0
11UtTaDYgII,/home/emoman/Downloads/mosei/messai/wavs/11UtTaDYgII_06.wav,70.222,84.541,2.0,0.6666667,0.0,0.0,0.0,0.0,0.0
11j7EfglCAs,/home/emoman/Downloads/mosei/messai/wavs/11j7EfglCAs_00.wav,16.165,23.53,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
11j7EfglCAs,/home/emoman/Downloads/mosei/messai/wavs/11j7EfglCAs_01.wav,36.818,47.955,-0.6666667,0.0,0.33333334,0.33333334,0.0,0.0,0.0
11j7EfglCAs,/home/emoman/Downloads/mosei/messai/wavs/11j7EfglCAs_02.wav,50.756,66.263,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
